artist,google_trend_score
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
Carl Neumann,18.945098039215686
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
Carl Neumann,18.945098039215686
Gustave Boulanger,5.968627450980392
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
Carl Neumann,18.945098039215686
Gustave Boulanger,5.968627450980392
Henri Rousseau,21.749019607843138
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
Carl Neumann,18.945098039215686
Gustave Boulanger,5.968627450980392
Henri Rousseau,21.749019607843138
Jules Jacques Veyrassat,0.39215686274509803
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
Carl Neumann,18.945098039215686
Gustave Boulanger,5.968627450980392
Henri Rousseau,21.749019607843138
Jules Jacques Veyrassat,0.39215686274509803
Gustave Guillaumet,3.2
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
Carl Neumann,18.945098039215686
Gustave Boulanger,5.968627450980392
Henri Rousseau,21.749019607843138
Jules Jacques Veyrassat,0.39215686274509803
Gustave Guillaumet,3.2
Jean-Léon Gérôme,11.768627450980393
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
Carl Neumann,18.945098039215686
Gustave Boulanger,5.968627450980392
Henri Rousseau,21.749019607843138
Jules Jacques Veyrassat,0.39215686274509803
Gustave Guillaumet,3.2
Jean-Léon Gérôme,11.768627450980393
Hippolyte Lazerges,0.4235294117647059
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
Carl Neumann,18.945098039215686
Gustave Boulanger,5.968627450980392
Henri Rousseau,21.749019607843138
Jules Jacques Veyrassat,0.39215686274509803
Gustave Guillaumet,3.2
Jean-Léon Gérôme,11.768627450980393
Hippolyte Lazerges,0.4235294117647059
Jean-Joseph Benjamin-Constant,0.39215686274509803
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
Carl Neumann,18.945098039215686
Gustave Boulanger,5.968627450980392
Henri Rousseau,21.749019607843138
Jules Jacques Veyrassat,0.39215686274509803
Gustave Guillaumet,3.2
Jean-Léon Gérôme,11.768627450980393
Hippolyte Lazerges,0.4235294117647059
Jean-Joseph Benjamin-Constant,0.39215686274509803
Franz Kosler,0.39215686274509803
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
Carl Neumann,18.945098039215686
Gustave Boulanger,5.968627450980392
Henri Rousseau,21.749019607843138
Jules Jacques Veyrassat,0.39215686274509803
Gustave Guillaumet,3.2
Jean-Léon Gérôme,11.768627450980393
Hippolyte Lazerges,0.4235294117647059
Jean-Joseph Benjamin-Constant,0.39215686274509803
Franz Kosler,0.39215686274509803
Adam Styka,4.545098039215686
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
Carl Neumann,18.945098039215686
Gustave Boulanger,5.968627450980392
Henri Rousseau,21.749019607843138
Jules Jacques Veyrassat,0.39215686274509803
Gustave Guillaumet,3.2
Jean-Léon Gérôme,11.768627450980393
Hippolyte Lazerges,0.4235294117647059
Jean-Joseph Benjamin-Constant,0.39215686274509803
Franz Kosler,0.39215686274509803
Adam Styka,4.545098039215686
Charles Wilda,1.011764705882353
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
Carl Neumann,18.945098039215686
Gustave Boulanger,5.968627450980392
Henri Rousseau,21.749019607843138
Jules Jacques Veyrassat,0.39215686274509803
Gustave Guillaumet,3.2
Jean-Léon Gérôme,11.768627450980393
Hippolyte Lazerges,0.4235294117647059
Jean-Joseph Benjamin-Constant,0.39215686274509803
Franz Kosler,0.39215686274509803
Adam Styka,4.545098039215686
Charles Wilda,1.011764705882353
Eugène Fromentin,2.1372549019607843
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
Carl Neumann,18.945098039215686
Gustave Boulanger,5.968627450980392
Henri Rousseau,21.749019607843138
Jules Jacques Veyrassat,0.39215686274509803
Gustave Guillaumet,3.2
Jean-Léon Gérôme,11.768627450980393
Hippolyte Lazerges,0.4235294117647059
Jean-Joseph Benjamin-Constant,0.39215686274509803
Franz Kosler,0.39215686274509803
Adam Styka,4.545098039215686
Charles Wilda,1.011764705882353
Eugène Fromentin,2.1372549019607843
Frederick Arthur Bridgman,3.3372549019607844
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
Carl Neumann,18.945098039215686
Gustave Boulanger,5.968627450980392
Henri Rousseau,21.749019607843138
Jules Jacques Veyrassat,0.39215686274509803
Gustave Guillaumet,3.2
Jean-Léon Gérôme,11.768627450980393
Hippolyte Lazerges,0.4235294117647059
Jean-Joseph Benjamin-Constant,0.39215686274509803
Franz Kosler,0.39215686274509803
Adam Styka,4.545098039215686
Charles Wilda,1.011764705882353
Eugène Fromentin,2.1372549019607843
Frederick Arthur Bridgman,3.3372549019607844
Charles Louis Müller,0.7176470588235294
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
Carl Neumann,18.945098039215686
Gustave Boulanger,5.968627450980392
Henri Rousseau,21.749019607843138
Jules Jacques Veyrassat,0.39215686274509803
Gustave Guillaumet,3.2
Jean-Léon Gérôme,11.768627450980393
Hippolyte Lazerges,0.4235294117647059
Jean-Joseph Benjamin-Constant,0.39215686274509803
Franz Kosler,0.39215686274509803
Adam Styka,4.545098039215686
Charles Wilda,1.011764705882353
Eugène Fromentin,2.1372549019607843
Frederick Arthur Bridgman,3.3372549019607844
Charles Louis Müller,0.7176470588235294
Nelson Shanks,5.003921568627451
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
Carl Neumann,18.945098039215686
Gustave Boulanger,5.968627450980392
Henri Rousseau,21.749019607843138
Jules Jacques Veyrassat,0.39215686274509803
Gustave Guillaumet,3.2
Jean-Léon Gérôme,11.768627450980393
Hippolyte Lazerges,0.4235294117647059
Jean-Joseph Benjamin-Constant,0.39215686274509803
Franz Kosler,0.39215686274509803
Adam Styka,4.545098039215686
Charles Wilda,1.011764705882353
Eugène Fromentin,2.1372549019607843
Frederick Arthur Bridgman,3.3372549019607844
Charles Louis Müller,0.7176470588235294
Nelson Shanks,5.003921568627451
Carlo Cignani,4.603921568627451
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
Carl Neumann,18.945098039215686
Gustave Boulanger,5.968627450980392
Henri Rousseau,21.749019607843138
Jules Jacques Veyrassat,0.39215686274509803
Gustave Guillaumet,3.2
Jean-Léon Gérôme,11.768627450980393
Hippolyte Lazerges,0.4235294117647059
Jean-Joseph Benjamin-Constant,0.39215686274509803
Franz Kosler,0.39215686274509803
Adam Styka,4.545098039215686
Charles Wilda,1.011764705882353
Eugène Fromentin,2.1372549019607843
Frederick Arthur Bridgman,3.3372549019607844
Charles Louis Müller,0.7176470588235294
Nelson Shanks,5.003921568627451
Carlo Cignani,4.603921568627451
Alessandro Tiarini,1.3333333333333333
artist,google_trend_score
François Léon Prieur-Bardin,0.39215686274509803
Stefano Ussi,7.031372549019608
European School,37.70980392156863
Alberto Pasini,8.729411764705882
René Legrand,1.1725490196078432
Narcisse Berchère,
Maurice Bompard,2.015686274509804
Georges Washington,24.2
George Henry Yewell,0.39215686274509803
Adriano Cecchi,0.8784313725490196
Anna Richards Brewster,0.5490196078431373
Philippe Pavy,0.39215686274509803
Pierre Jan van der Ouderaa,0.39215686274509803
Joseph van Severdonck,
John Bagnold Burgess,0.7843137254901961
Rudolf Ernst,23.80392156862745
Richard Fuchs,11.60392156862745
Ferdinand Roybet,0.6941176470588235
"European School, 19th Century",
Virginia Santos Avellar,0.39215686274509803
Charles Théodore Frère,0.39215686274509803
Carl Neumann,18.945098039215686
Gustave Boulanger,5.968627450980392
Henri Rousseau,21.749019607843138
Jules Jacques Veyrassat,0.39215686274509803
Gustave Guillaumet,3.2
Jean-Léon Gérôme,11.768627450980393
Hippolyte Lazerges,0.4235294117647059
Jean-Joseph Benjamin-Constant,0.39215686274509803
Franz Kosler,0.39215686274509803
Adam Styka,4.545098039215686
Charles Wilda,1.011764705882353
Eugène Fromentin,2.1372549019607843
Frederick Arthur Bridgman,3.3372549019607844
Charles Louis Müller,0.7176470588235294
Nelson Shanks,5.003921568627451
Carlo Cignani,4.603921568627451
Alessandro Tiarini,1.3333333333333333
Giovanni Maria Morandi,
artist,google_trend_score
